,course_name,course_rating,earn_skills,course_link,institution,metadata
64,IBM Applied DevOps Engineering,4.5,"Skills you'll gain: DevOps, Software Engineering, Cloud Computing, Continuous Delivery, Continuous Integration, Application Development, Cloud Applications, Software Architecture, Security Engineering, Kubernetes, Computer Programming, Cloud Infrastructure, Cloud-Based Integration, Microarchitecture, Software Testing, Agile Software Development, Cloud Platforms, IBM Cloud, Docker (Software), Scrum (Software Development), Software Security, Leadership and Management",https://www.coursera.org/professional-certificates/ibm-applied-devops-engineering,IBM,Intermediate Professional Certificate 3 - 6 Months
65,IT Fundamentals for Cybersecurity,4.5,"Skills you'll gain: Cryptography, Network Security, Linux, Networking Hardware, Security Software, System Software, Cloud Computing, Cyberattacks, Databases, Leadership and Management, Operating Systems, SQL, System Security",https://www.coursera.org/specializations/it-fundamentals-cybersecurity,IBM,Beginner Specialization 3 - 6 Months
66,Finance & Quantitative Modeling for Analysts,4.5,"Skills you'll gain: Finance, Business Analysis, Data Analysis, Financial Analysis, Accounting, Forecasting, Financial Management, General Accounting, General Statistics, Statistical Analysis, Account Management, Financial Accounting, Mathematical Theory & Analysis, Accounts Payable and Receivable, Probability & Statistics, Basic Descriptive Statistics, Cost Accounting, Data Model, Decision Making, Regression, Management Accounting, Statistical Tests, Strategy and Operations, Budget Management, Microsoft Excel, Spreadsheet Software, Probability Distribution, Entrepreneurship, Computer Programming",https://www.coursera.org/specializations/finance-quantitative-modeling-analysts,University of Pennsylvania,Beginner Specialization 3 - 6 Months
67,Technical Support Fundamentals,4.5,"Skills you'll gain: Communication, Computer Architecture, Computer Networking, Customer Support, Networking Hardware",https://www.coursera.org/learn/technical-support-fundamentals,Google,Beginner Course 1 - 3 Months
68,IBM Project Manager,4.5,"Skills you'll gain: Software Engineering, Agile Software Development, Scrum (Software Development), Business Analysis, Communication, Leadership and Management, Project Management, Risk Management",https://www.coursera.org/professional-certificates/ibm-project-manager,SkillUp EdTech,Beginner Professional Certificate 3 - 6 Months
69,Foundations of Digital Marketing and E-commerce,4.5,"Skills you'll gain: Digital Marketing, Marketing, E-Commerce, Strategy, Data Analysis, Social Media",https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce,Google,Beginner Course 1 - 4 Weeks
70,Meta React Native,4.5,"Skills you'll gain: React (web framework), Javascript, Mobile Development, Mobile Development Tools, Web Development, HTML and CSS, Front-End Web Development, Web Development Tools, Application Development, Computer Programming, Programming Principles, User Experience, Web Design, Software Engineering Tools, SQL, Software Engineering, Agile Software Development, Collaboration, Data Management, Human Computer Interaction, Interactive Design, Linux, Product Design, Product Lifecycle, Project Management",https://www.coursera.org/specializations/meta-react-native,Meta,Beginner Specialization 3 - 6 Months
71,Introduction to Finance and Accounting,4.5,"Skills you'll gain: Accounting, Finance, Financial Accounting, General Accounting, Financial Analysis, Generally Accepted Accounting Principles (GAAP), Accounts Payable and Receivable, Cost Accounting, Account Management, Cash Management, Decision Making, Investment Management, Taxes, Budget Management, Estimation, Management Accounting, Problem Solving, Business Analysis, Mathematics, Data Analysis, Entrepreneurship, Strategy and Operations",https://www.coursera.org/specializations/finance-accounting,University of Pennsylvania,Beginner Specialization 3 - 6 Months
72,Business and Financial Modeling,4.5,"Skills you'll gain: Business Analysis, Data Analysis, Finance, General Statistics, Probability & Statistics, Financial Analysis, Statistical Analysis, Forecasting, Mathematics, Spreadsheet Software, Statistical Tests, Basic Descriptive Statistics, Data Model, Mathematical Theory & Analysis, Risk Management, Correlation And Dependence, Probability Distribution, Decision Making, Investment Management, Accounting, Leadership and Management, Regression, Financial Accounting, Microsoft Excel, Performance Management, Cash Management, General Accounting, Accounts Payable and Receivable, Computer Programming",https://www.coursera.org/specializations/wharton-business-financial-modeling,University of Pennsylvania,Beginner Specialization 3 - 6 Months
73,AI For Business,4.5,"Skills you'll gain: Machine Learning, Machine Learning Algorithms, Applied Machine Learning, Data Analysis, Algorithms, Human Learning, Leadership and Management, Business Analysis, Decision Making, Human Resources, People Management, People Analysis, Artificial Neural Networks, Deep Learning, Business Transformation, Customer Analysis, Finance, Financial Accounting, Marketing, Probability & Statistics, Regulations and Compliance, Statistical Machine Learning, Strategy, User Experience, Big Data",https://www.coursera.org/specializations/ai-for-business-wharton,University of Pennsylvania,Beginner Specialization 3 - 6 Months
74,Machine Learning Engineering for Production (MLOps),4.5,"Skills you'll gain: Machine Learning, Applied Machine Learning, Tensorflow, Python Programming, Statistical Programming, DevOps, Devops Tools, Exploratory Data Analysis, Feature Engineering, Machine Learning Software, Probability & Statistics, Cloud Computing, Cloud Infrastructure, Google Cloud Platform, Other Cloud Platforms and Tools, Performance Management, Strategy and Operations, Kubernetes, Leadership and Management",https://www.coursera.org/specializations/machine-learning-engineering-for-production-mlops,DeepLearning.AI,Advanced Specialization 3 - 6 Months
75,Meta Android Developer,4.5,"Skills you'll gain: Mobile Development, Computer Programming, React (web framework), Mobile Development Tools, Application Development, Software Engineering, Android Development, Other Programming Languages, Web Development, User Experience, Algorithms, Computer Science, Front-End Web Development, Javascript, Programming Principles, Cloud API, Collaboration, Communication, Data Management, Data Structures, Human Computer Interaction, Interactive Design, Linux, Problem Solving, Product Design, SQL, Software Architecture, Software Engineering Tools, Swift Programming, Web Design",https://www.coursera.org/professional-certificates/meta-android-developer,Meta,Beginner Professional Certificate 3 - 6 Months
76,Meta iOS Developer,4.5,"Skills you'll gain: Mobile Development, Swift Programming, iOS Development, Computer Programming, Mobile Development Tools, React (web framework), Application Development, Software Engineering, Data Structures, User Experience, User Experience Design, Web Development, Computer Programming Tools, Software Engineering Tools, Front-End Web Development, Algorithms, Computer Science, Interactive Design, Javascript, Collaboration, Communication, Data Management, Django (Web Framework), Human Computer Interaction, Linux, Problem Solving, Product Design, Software Architecture, Web Design",https://www.coursera.org/professional-certificates/meta-ios-developer,Meta,Beginner Professional Certificate 3 - 6 Months
77,Meta Back-End Developer,4.5,"Skills you'll gain: Python Programming, Databases, HTML and CSS, SQL, Database Design, Programming Principles, Algorithms, Computer Science, Big Data, React (web framework), Software Testing, Web Development, Application Development, Back-End Web Development, Cloud API, Cloud Computing, Cloud Infrastructure, Collaboration, Communication, Computer Programming, Data Model, Data Structures, Data Warehousing, Database Administration, Database Application, Database Theory, DevOps, Django (Web Framework), Front-End Web Development, Full-Stack Web Development, Javascript, Kubernetes, Linux, Problem Solving, Semantic Web, Software Engineering, Software Engineering Tools, Statistical Programming, Tensorflow, Web Design, Web Development Tools",https://www.coursera.org/professional-certificates/meta-back-end-developer,Meta,Beginner Professional Certificate 3 - 6 Months
78,DeepLearning.AI TensorFlow Developer,4.5,"Skills you'll gain: Machine Learning, Tensorflow, Deep Learning, Machine Learning Algorithms, Artificial Neural Networks, Applied Machine Learning, Human Learning, Computer Programming, Python Programming, Machine Learning Software, Natural Language Processing, Computer Vision, Forecasting, Algorithms, Network Model, Statistical Machine Learning, Statistical Analysis",https://www.coursera.org/professional-certificates/tensorflow-in-practice,DeepLearning.AI,Intermediate Professional Certificate 3 - 6 Months
79,Foundations of User Experience (UX) Design,4.5,"Skills you'll gain: User Experience, User Experience Design, User Research, Product Development",https://www.coursera.org/learn/foundations-user-experience-design,Google,Beginner Course 1 - 4 Weeks
80,Play It Safe: Manage Security Risks,4.5,"Skills you'll gain: Computer Security Incident Management, Leadership and Management, Risk Management",https://www.coursera.org/learn/manage-security-risks,Google,Beginner Course 1 - 4 Weeks
81,Natural Language Processing,4.5,"Skills you'll gain: Natural Language Processing, Machine Learning, Python Programming, Statistical Programming, Artificial Neural Networks, Deep Learning, Probability & Statistics, Statistical Machine Learning, Machine Learning Algorithms, Applied Machine Learning, Computer Programming, Linear Algebra, Mathematics",https://www.coursera.org/specializations/natural-language-processing,DeepLearning.AI,Intermediate Specialization 3 - 6 Months
82,Prompt Engineering for ChatGPT,4.5,"Skills you'll gain: Creativity, Problem Solving, Writing",https://www.coursera.org/learn/prompt-engineering,Vanderbilt University,Beginner Course 1 - 3 Months
